Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2022.02.08 15:04
Tabular Output Report in Format: ,Comma

Building:,US+SF+CZ5B+hp+crawlspace+IECC_2021
Environment:,ANNUAL ** Denver Centennial  Golden   Nr CO USA TMY3 WMO#=724666

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over      8760.00 hours

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,69548.97,14.63,29.26
,Net Site Energy,69548.97,14.63,29.26
,Total Source Energy,220261.58,46.33,92.66
,Net Source Energy,220261.58,46.33,92.66


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,4754.19
,Net Conditioned Building Area,2377.10
,Unconditioned Building Area,2377.10


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,25289.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,4564.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,3542.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,721.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,26496.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,4718.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,4215.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23512.13
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,69548.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23512.13
Note: Electricity appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Floor,4,1
,Roof,4,2
,Internal Mass,1,0
,Building Detached Shading,0,0
,Fixed Detached Shading,0,0
,Window,8,8
,Door,1,1
,Glass Door,0,0
,Shading,4,4
,Overhang,2,2
,Fin,0,0
,Tubular Daylighting Device Dome,0,0
,Tubular Daylighting Device Diffuser,0,0


HVAC

,,Count
,HVAC Air Loops,1
,Conditioned Zones,1
,Unconditioned Zones,2
,Supply Plenums,0
,Return Plenums,0


Input Fields

,,Count
,IDF Objects,473
,Defaulted Fields,389
,Fields with Defaults,1884
,Autosized Fields,23
,Autosizable Fields,39
,Autocalculated Fields,31
,Autocalculatable Fields,63


----------------------------------------------------------------------------------------------------
REPORT:,Energy Meters
FOR:,Entire Facility
Annual and Peak Values - Electricity

,,Electricity Annual Value [kWh],Electricity Minimum Value [W],Timestamp of Minimum {TIMESTAMP},Electricity Maximum Value [W],Timestamp of Maximum {TIMESTAMP}
,Electricity:Facility,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,Electricity:Building,8797.75,598.66,02-JAN-03:10,1635.71,01-JAN-18:10
,Electricity:Zone:LIVING_UNIT1,8797.75,598.66,02-JAN-03:10,1635.71,01-JAN-18:10
,Electricity:SpaceType:GENERAL,8797.75,598.66,02-JAN-03:10,1635.71,01-JAN-18:10
,InteriorLights:Electricity,1037.63,23.24,01-JAN-00:10,337.99,01-JAN-19:10
,InteriorLights:Electricity:Zone:LIVING_UNIT1,1037.63,23.24,01-JAN-00:10,337.99,01-JAN-19:10
,InteriorLights:Electricity:SpaceType:GENERAL,1037.63,23.24,01-JAN-00:10,337.99,01-JAN-19:10
,General:InteriorLights:Electricity,1037.63,23.24,01-JAN-00:10,337.99,01-JAN-19:10
,General:InteriorLights:Electricity:Zone:LIVING_UNIT1,1037.63,23.24,01-JAN-00:10,337.99,01-JAN-19:10
,General:InteriorLights:Electricity:SpaceType:GENERAL,1037.63,23.24,01-JAN-00:10,337.99,01-JAN-19:10
,InteriorEquipment:Electricity,7760.12,566.69,02-JAN-04:10,1330.73,01-JAN-18:10
,InteriorEquipment:Electricity:Zone:LIVING_UNIT1,7760.12,566.69,02-JAN-04:10,1330.73,01-JAN-18:10
,InteriorEquipment:Electricity:SpaceType:GENERAL,7760.12,566.69,02-JAN-04:10,1330.73,01-JAN-18:10
,dishwasher:InteriorEquipment:Electricity,184.69,1.69,02-JAN-03:10,58.93,01-JAN-19:10
,dishwasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,184.69,1.69,02-JAN-03:10,58.93,01-JAN-19:10
,dishwasher:InteriorEquipment:Electricity:SpaceType:GENERAL,184.69,1.69,02-JAN-03:10,58.93,01-JAN-19:10
,refrigerator:InteriorEquipment:Electricity,668.67,66.60,01-JAN-04:10,91.06,01-JAN-18:10
,refrigerator:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,668.67,66.60,01-JAN-04:10,91.06,01-JAN-18:10
,refrigerator:InteriorEquipment:Electricity:SpaceType:GENERAL,668.67,66.60,01-JAN-04:10,91.06,01-JAN-18:10
,clotheswasher:InteriorEquipment:Electricity,94.32,0.91,02-JAN-02:10,25.55,01-JAN-09:10
,clotheswasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,94.32,0.91,02-JAN-02:10,25.55,01-JAN-09:10
,clotheswasher:InteriorEquipment:Electricity:SpaceType:GENERAL,94.32,0.91,02-JAN-02:10,25.55,01-JAN-09:10
,electric_dryer:InteriorEquipment:Electricity,833.27,4.25,02-JAN-03:10,213.06,01-JAN-11:10
,electric_dryer:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,833.27,4.25,02-JAN-03:10,213.06,01-JAN-11:10
,electric_dryer:InteriorEquipment:Electricity:SpaceType:GENERAL,833.27,4.25,02-JAN-03:10,213.06,01-JAN-11:10
,electric_range:InteriorEquipment:Electricity,604.09,5.84,01-JAN-02:10,248.15,01-JAN-17:10
,electric_range:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,604.09,5.84,01-JAN-02:10,248.15,01-JAN-17:10
,electric_range:InteriorEquipment:Electricity:SpaceType:GENERAL,604.09,5.84,01-JAN-02:10,248.15,01-JAN-17:10
,television:InteriorEquipment:Electricity,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,television:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,television:InteriorEquipment:Electricity:SpaceType:GENERAL,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,electric_mels:InteriorEquipment:Electricity,3358.05,293.39,01-JAN-09:10,567.46,01-JAN-20:10
,electric_mels:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,3358.05,293.39,01-JAN-09:10,567.46,01-JAN-20:10
,electric_mels:InteriorEquipment:Electricity:SpaceType:GENERAL,3358.05,293.39,01-JAN-09:10,567.46,01-JAN-20:10
,IECC_adj:InteriorEquipment:Electricity,2017.01,176.23,01-JAN-09:10,340.85,01-JAN-20:10
,IECC_adj:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,2017.01,176.23,01-JAN-09:10,340.85,01-JAN-20:10
,IECC_adj:InteriorEquipment:Electricity:SpaceType:GENERAL,2017.01,176.23,01-JAN-09:10,340.85,01-JAN-20:10
,Electricity:HVAC,10125.45,21.43,01-APR-09:10,8633.59,09-FEB-11:00
,Cooling:Electricity,1336.87,0.00,01-JAN-00:10,1555.04,13-JUL-15:00
,General:Cooling:Electricity,1336.87,0.00,01-JAN-00:10,1555.04,13-JUL-15:00
,Heating:Electricity,7406.78,0.00,06-JAN-11:20,8289.04,09-FEB-11:00
,General:Heating:Electricity,7406.78,0.00,06-JAN-11:20,8289.04,09-FEB-11:00
,Electricity:Plant,1234.61,8.30,01-JAN-00:50,519.38,16-JUL-07:20
,WaterSystems:Electricity,1234.61,8.30,01-JAN-00:50,519.38,16-JUL-07:20
,Fans:Electricity,1381.81,21.43,06-JAN-16:50,355.34,01-JAN-06:40
,General:Fans:Electricity,1194.10,0.00,05-JAN-12:30,333.91,01-JAN-06:40
,Ventilation:Fans:Electricity,187.71,21.43,01-JAN-00:30,21.43,01-JAN-00:20
,Fans:Electricity:Zone:LIVING_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Ventilation (simple):Fans:Electricity,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,ElectricityPurchased:Facility,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,ElectricityPurchased:Plant,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,Cogeneration:ElectricityPurchased,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,General:Cogeneration:ElectricityPurchased,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,ElectricitySurplusSold:Facility,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,ElectricitySurplusSold:Plant,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Cogeneration:ElectricitySurplusSold,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,General:Cogeneration:ElectricitySurplusSold,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,ElectricityNet:Facility,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,ElectricityNet:Plant,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,Cogeneration:ElectricityNet,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,General:Cogeneration:ElectricityNet,20369.21,672.13,18-APR-03:10,10498.46,17-DEC-21:00
,HeatRecovery:Electricity,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,General:HeatRecovery:Electricity,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,ExteriorLights:Electricity,211.39,0.92,01-JAN-09:10,50.41,01-JAN-19:10
,Exterior-Lights:ExteriorLights:Electricity,189.40,0.00,01-JAN-06:10,43.24,01-JAN-00:10
,Garage-Lights:ExteriorLights:Electricity,21.99,0.49,01-JAN-00:10,7.16,01-JAN-19:10
,Water Heater:WaterSystems:Electricity,72.71,8.30,01-JAN-00:50,8.30,01-JAN-00:20
,Water Heater Parasitic:WaterSystems:Electricity,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Pumps:Electricity,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,General:Pumps:Electricity,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10


Annual and Peak Values - Natural Gas

,,Natural Gas Annual Value [therm],Natural Gas Minimum Value [Btu/h],Timestamp of Minimum {TIMESTAMP},Natural Gas Maximum Value [Btu/h],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Cooling

,,Cooling Annual Value [ton-hrs],Cooling Minimum Value [ton],Timestamp of Minimum {TIMESTAMP},Cooling Maximum Value [ton],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Water

,,Annual Value [ft3],Minimum Value [ft3/min],Timestamp of Minimum {TIMESTAMP},Maximum Value [ft3/min],Timestamp of Maximum {TIMESTAMP}
,Water:Facility,3143.58,0.00,04-JAN-02:30,0.01,01-JAN-08:10
,Water:Plant,3143.58,0.00,04-JAN-02:30,0.01,01-JAN-08:10
,WaterSystems:Water,3143.58,0.00,04-JAN-02:30,0.01,01-JAN-08:10
,Domestic Hot Water:WaterSystems:Water,3143.58,0.00,04-JAN-02:30,0.01,01-JAN-08:10
,MainsWater:Facility,3143.58,0.00,04-JAN-02:30,0.01,01-JAN-08:10
,MainsWater:Plant,3143.58,0.00,04-JAN-02:30,0.01,01-JAN-08:10
,WaterSystems:MainsWater,3143.58,0.00,04-JAN-02:30,0.01,01-JAN-08:10
,Domestic Hot Water:WaterSystems:MainsWater,3143.58,0.00,04-JAN-02:30,0.01,01-JAN-08:10
,Water Heater:WaterSystems:Water,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Water Heater:WaterSystems:MainsWater,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10


Annual and Peak Values - Other by Weight/Mass

,,Annual Value [lb],Minimum Value [lb/s],Timestamp of Minimum {TIMESTAMP},Maximum Value [lb/s],Timestamp of Maximum {TIMESTAMP}
,Carbon Equivalent:Facility,0.00,0.000,01-JAN-00:10,0.000,01-JAN-00:10
,CarbonEquivalentEmissions:Carbon Equivalent,0.00,0.000,01-JAN-00:10,0.000,01-JAN-00:10


Annual and Peak Values - Other Volumetric

,,Annual Value [ft3],Minimum Value [ft3/min],Timestamp of Minimum {TIMESTAMP},Maximum Value [ft3/min],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Other Liquid/Gas

,,Annual Value [gal],Minimum Value [gal],Timestamp of Minimum {TIMESTAMP},Maximum Value [gal],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Other

,,Annual Value [kBtu],Minimum Value [Btu/h],Timestamp of Minimum {TIMESTAMP},Maximum Value [Btu/h],Timestamp of Maximum {TIMESTAMP}
,EnergyTransfer:Facility,126301.13,435.90,01-SEP-02:40,57866.89,18-DEC-11:50
,EnergyTransfer:HVAC,70807.04,0.00,05-JAN-12:30,34621.83,17-DEC-13:50
,CoolingCoils:EnergyTransfer,27215.01,0.00,01-JAN-00:10,24111.34,13-JUL-18:20
,HeatingCoils:EnergyTransfer,43592.03,0.00,05-JAN-12:30,32856.38,18-DEC-11:50
,EnergyTransfer:Building,45152.84,7.14,23-AUG-04:40,23351.01,18-DEC-11:50
,EnergyTransfer:Zone:LIVING_UNIT1,45152.84,7.14,23-AUG-04:40,23351.01,18-DEC-11:50
,Heating:EnergyTransfer,23337.01,0.00,05-JAN-12:30,23351.01,18-DEC-11:50
,Heating:EnergyTransfer:Zone:LIVING_UNIT1,23337.01,0.00,05-JAN-12:30,23351.01,18-DEC-11:50
,General:Heating:EnergyTransfer,23337.01,0.00,05-JAN-12:30,23351.01,18-DEC-11:50
,General:Heating:EnergyTransfer:Zone:LIVING_UNIT1,23337.01,0.00,05-JAN-12:30,23351.01,18-DEC-11:50
,Cooling:EnergyTransfer,21815.84,0.00,01-JAN-00:10,19251.56,13-JUL-18:30
,Cooling:EnergyTransfer:Zone:LIVING_UNIT1,21815.84,0.00,01-JAN-00:10,19251.56,13-JUL-18:30
,General:Cooling:EnergyTransfer,21815.84,0.00,01-JAN-00:10,19251.56,13-JUL-18:30
,General:Cooling:EnergyTransfer:Zone:LIVING_UNIT1,21815.84,0.00,01-JAN-00:10,19251.56,13-JUL-18:30
,EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Heating:EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,General:Heating:EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Cooling:EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,General:Cooling:EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Heating:EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,General:Heating:EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,Cooling:EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,General:Cooling:EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,PlantLoopHeatingDemand:Facility,10341.24,90.21,18-AUG-02:10,2673.72,12-FEB-09:00
,PlantLoopHeatingDemand:Plant,10341.24,90.21,18-AUG-02:10,2673.72,12-FEB-09:00
,WaterSystems:PlantLoopHeatingDemand,10341.24,90.21,18-AUG-02:10,2673.72,12-FEB-09:00
,General:WaterSystems:PlantLoopHeatingDemand,10341.24,90.21,18-AUG-02:10,2673.72,12-FEB-09:00
,HeatRecoveryForHeating:EnergyTransfer,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,HeatRecoveryForCooling:EnergyTransfer,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10
,EnergyTransfer:Plant,10341.24,90.21,18-AUG-02:10,2673.72,12-FEB-09:00
,WaterSystems:EnergyTransfer,10341.24,90.21,18-AUG-02:10,2673.72,12-FEB-09:00
,Domestic Hot Water:WaterSystems:EnergyTransfer,10341.24,90.21,18-AUG-02:10,2673.72,12-FEB-09:00
,Water Heater:WaterSystems:PlantLoopHeatingDemand,0.00,0.00,01-JAN-00:10,0.00,01-JAN-00:10


----------------------------------------------------------------------------------------------------
REPORT:,Sensible Heat Gain Summary
FOR:,Entire Facility
Annual Building Sensible Heat Gain Components

,,HVAC Zone Eq & Other Sensible Air Heating [kBtu],HVAC Zone Eq & Other Sensible Air Cooling [ton-hrs],HVAC Terminal Unit Sensible Air Heating [kBtu],HVAC Terminal Unit Sensible Air Cooling [ton-hrs],HVAC Input Heated Surface Heating [kBtu],HVAC Input Cooled Surface Cooling [ton-hrs],People Sensible Heat Addition [kBtu],Lights Sensible Heat Addition [kBtu],Equipment Sensible Heat Addition [kBtu],Window Heat Addition [kBtu],Interzone Air Transfer Heat Addition [kBtu],Infiltration Heat Addition [kBtu],Opaque Surface Conduction and Other Heat Addition [kBtu],Equipment Sensible Heat Removal [kBtu],Window Heat Removal [kBtu],Interzone Air Transfer Heat Removal [kBtu],Infiltration Heat Removal [kBtu],Opaque Surface Conduction and Other Heat Removal [kBtu]
,LIVING_UNIT1,234.544,-1483.32,34824.041,-1309.60,0.000,0.000,4618.669,3542.897,16810.341,24247.213,10.741,204.466,0.000,0.000,-13980.51,-7.43,-12761.31,-24206.10
,ATTIC_UNIT1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8580.532,979.062,33876.324,0.000,0.000,-250.38,-43185.54,0.000
,CRAWLSPACE_UNIT1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,3056.954,28592.503,0.000,0.000,-0.01,-31649.45,0.000
,Total Facility,234.544,-1483.32,34824.041,-1309.60,0.000,0.000,4618.669,3542.897,16810.341,24247.213,8591.275,4240.482,62468.828,0.000,-13980.51,-257.81,-87596.30,-24206.10


Peak Cooling Sensible Heat Gain Components

,,Time of Peak {TIMESTAMP},HVAC Zone Eq & Other Sensible Air Heating [Btu/h],HVAC Zone Eq & Other Sensible Air Cooling [ton],HVAC Terminal Unit Sensible Air Heating [Btu/h],HVAC Terminal Unit Sensible Air Cooling [ton],HVAC Input Heated Surface Heating [Btu/h],HVAC Input Cooled Surface Cooling [ton],People Sensible Heat Addition [Btu/h],Lights Sensible Heat Addition [Btu/h],Equipment Sensible Heat Addition [Btu/h],Window Heat Addition [Btu/h],Interzone Air Transfer Heat Addition [Btu/h],Infiltration Heat Addition [Btu/h],Opaque Surface Conduction and Other Heat Addition [Btu/h],Equipment Sensible Heat Removal [Btu/h],Window Heat Removal [Btu/h],Interzone Air Transfer Heat Removal [Btu/h],Infiltration Heat Removal [Btu/h],Opaque Surface Conduction and Other Heat Removal [Btu/h]
,LIVING_UNIT1,30-MAY-17:40,0.00,-0.2,0.00,-1.4,0.00,0.00,387.09,773.02,2623.77,9748.77,0.10,496.74,5361.53,0.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,CRAWLSPACE_UNIT1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Total Facility,30-MAY-17:40,0.00,-0.2,0.00,-1.4,0.00,0.00,387.09,773.02,2623.77,9748.77,0.10,4518.14,8232.11,0.00,0.00,-420.0,-6472.0,0.00


Peak Heating Sensible Heat Gain Components

,,Time of Peak {TIMESTAMP},HVAC Zone Eq & Other Sensible Air Heating [Btu/h],HVAC Zone Eq & Other Sensible Air Cooling [ton],HVAC Terminal Unit Sensible Air Heating [Btu/h],HVAC Terminal Unit Sensible Air Cooling [ton],HVAC Input Heated Surface Heating [Btu/h],HVAC Input Cooled Surface Cooling [ton],People Sensible Heat Addition [Btu/h],Lights Sensible Heat Addition [Btu/h],Equipment Sensible Heat Addition [Btu/h],Window Heat Addition [Btu/h],Interzone Air Transfer Heat Addition [Btu/h],Infiltration Heat Addition [Btu/h],Opaque Surface Conduction and Other Heat Addition [Btu/h],Equipment Sensible Heat Removal [Btu/h],Window Heat Removal [Btu/h],Interzone Air Transfer Heat Removal [Btu/h],Infiltration Heat Removal [Btu/h],Opaque Surface Conduction and Other Heat Removal [Btu/h]
,LIVING_UNIT1,18-DEC-11:55,-3063.5,0.00,26506.28,0.00,0.00,0.00,192.89,148.66,1677.39,1217.00,0.00,0.00,0.00,0.00,0.00,-2.7,-3987.5,-22688.6
,ATTIC_UNIT1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,CRAWLSPACE_UNIT1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Total Facility,18-DEC-11:55,-3063.5,0.00,26506.28,0.00,0.00,0.00,192.89,148.66,1677.39,1217.00,2673.19,0.00,0.00,0.00,0.00,-2.7,-25910.6,-3438.6


----------------------------------------------------------------------------------------------------
REPORT:,Standard 62.1 Summary
FOR:,Entire Facility
System Ventilation Requirements for Cooling

,,Sum of Zone Primary Air Flow - Vpz-sum [ft3/min],System Population - Ps,Sum of Zone Population - Pz-sum,Occupant Diversity - D,Origin of D,Uncorrected Outdoor Air Intake Airflow - Vou [ft3/min],System Primary Airflow - Vps [ft3/min],Average Outdoor Air Fraction - Xs,System Ventilation Efficiency - Ev,Calculation Method for Ev,Outdoor Air Intake Flow - Vot [ft3/min],Percent Outdoor Air - %OA,Environment Name of Peak System Population - Ps,Date and Time of Last Peak System Population - Ps
,CENTRAL SYSTEM_UNIT1,856.6469,0.0000,3.0000,1.0000,Calculated from schedules,0.0000,856.6469,0.0000,1.0000,Not calculated,0.0000,0.0000,,


System Ventilation Requirements for Heating

,,Sum of Zone Primary Air Flow - Vpz-sum [ft3/min],System Population - Ps,Sum of Zone Population - Pz-sum,Occupant Diversity - D,Origin of D,Uncorrected Outdoor Air Intake Airflow - Vou [ft3/min],System Primary Airflow - Vps [ft3/min],Average Outdoor Air Fraction - Xs,System Ventilation Efficiency - Ev,Calculation Method for Ev,Outdoor Air Intake Flow Vot [ft3/min],Percent Outdoor Air - %OA,Environment Name of Peak System Population - Ps,Date and Time of Last Peak System Population - Ps
,CENTRAL SYSTEM_UNIT1,856.6469,0.0000,3.0000,1.0000,Calculated from schedules,0.0000,856.6469,0.0000,1.0000,Not calculated,0.0000,0.0000,,


Zone Ventilation Parameters

,,AirLoop Name,People Outdoor Air Rate - Rp [ft3/min-person],Zone Population - Pz,Area Outdoor Air Rate - Ra [ft3/min-ft2],Zone Floor Area - Az [ft2],Breathing Zone Outdoor Airflow - Vbz [ft3/min],Cooling Zone Air Distribution Effectiveness - Ez-clg,Cooling Zone Outdoor Airflow - Voz-clg [ft3/min],Heating Zone Air Distribution Effectiveness - Ez-htg,Heating Zone Outdoor Airflow - Voz-htg [ft3/min]
,LIVING_UNIT1,CENTRAL SYSTEM_UNIT1,0.000000,3.0000,0.000000,2377.10,0.0000,1.0000,0.0000,1.000,0.0000


System Ventilation Parameters

,,People Outdoor Air Rate - Rp [ft3/min-person],Sum of Zone Population - Pz-sum,Area Outdoor Air Rate - Ra [ft3/min-ft2],Sum of Zone Floor Area - Az-sum [ft2],Breathing Zone Outdoor Airflow - Vbz [ft3/min],Cooling Zone Outdoor Airflow - Voz-clg [ft3/min],Heating Zone Outdoor Airflow - Voz-htg [ft3/min]
,CENTRAL SYSTEM_UNIT1,0.000000,3.00,0.000000,2377.0955,0.0000,0.0000,0.0000


Zone Ventilation Calculations for Cooling Design

,,AirLoop Name,Box Type,Zone Primary Airflow - Vpz [ft3/min],Zone Discharge Airflow - Vdz [ft3/min],Minimum Zone Primary Airflow - Vpz-min [ft3/min],Is Vpz-min calculated using the Standard 62.1 Simplified Procedure?,Zone Outdoor Airflow Cooling - Voz-clg [ft3/min],Primary Outdoor Air Fraction - Zpz,Primary Air Fraction - Ep,Secondary Recirculation Fraction- Er,Supply Air Fraction- Fa,Mixed Air Fraction - Fb,Outdoor Air Fraction - Fc,Zone Ventilation Efficiency - Evz
,LIVING_UNIT1,CENTRAL SYSTEM_UNIT1,AIRTERMINAL:SINGLEDUCT:CONSTANTVOLUME:NOREHEAT,856.6469,856.6469,856.6469,No,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000


System Ventilation Calculations for Cooling Design

,,Sum of Zone Primary Airflow - Vpz-sum [ft3/min],System Primary Airflow - Vps [ft3/min],Sum of Zone Discharge Airflow - Vdz-sum [ft3/min],Sum of Min Zone Primary Airflow - Vpz-min [ft3/min],Zone Outdoor Airflow Cooling - Voz-clg [ft3/min],Zone Ventilation Efficiency - Evz-min
,CENTRAL SYSTEM_UNIT1,856.6469,856.6469,856.6469,856.6469,0.0000,1.0000


Zone Ventilation Calculations for Heating Design

