Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2022.03.02 12:08
Tabular Output Report in Format: ,Comma

Building:,US+SF+CZ5B+hp+crawlspace+IECC_2021
Environment:,MONTHLY ** Denver Centennial  Golden   Nr CO USA TMY3 WMO#=724666

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over       744.00 hours
WARNING: THE REPORT DOES NOT REPRESENT A FULL ANNUAL SIMULATION.

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,7193.71,1.51,3.03
,Net Site Energy,7193.71,1.51,3.03
,Total Source Energy,22782.48,4.79,9.58
,Net Source Energy,22782.48,4.79,9.58


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,4754.19
,Net Conditioned Building Area,2377.10
,Unconditioned Building Area,2377.10


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,3599.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,4.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,300.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,61.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,2250.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,533.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,442.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1997.19
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,7193.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1997.19
Note: Electricity appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,InteriorLights:Electricity:SpaceType:GENERAL,88.13,23.24,01-JAN-00:30,337.99,01-JAN-19:30
,General:InteriorLights:Electricity,88.13,23.24,01-JAN-00:30,337.99,01-JAN-19:30
,General:InteriorLights:Electricity:Zone:LIVING_UNIT1,88.13,23.24,01-JAN-00:30,337.99,01-JAN-19:30
,General:InteriorLights:Electricity:SpaceType:GENERAL,88.13,23.24,01-JAN-00:30,337.99,01-JAN-19:30
,InteriorEquipment:Electricity,659.13,566.69,02-JAN-04:30,1330.73,01-JAN-18:30
,InteriorEquipment:Electricity:Zone:LIVING_UNIT1,659.13,566.69,02-JAN-04:30,1330.73,01-JAN-18:30
,InteriorEquipment:Electricity:SpaceType:GENERAL,659.13,566.69,02-JAN-04:30,1330.73,01-JAN-18:30
,dishwasher:InteriorEquipment:Electricity,15.69,1.69,02-JAN-03:30,58.93,01-JAN-19:30
,dishwasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,15.69,1.69,02-JAN-03:30,58.93,01-JAN-19:30
,dishwasher:InteriorEquipment:Electricity:SpaceType:GENERAL,15.69,1.69,02-JAN-03:30,58.93,01-JAN-19:30
,refrigerator:InteriorEquipment:Electricity,56.79,66.60,01-JAN-04:30,91.06,01-JAN-18:30
,refrigerator:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,56.79,66.60,01-JAN-04:30,91.06,01-JAN-18:30
,refrigerator:InteriorEquipment:Electricity:SpaceType:GENERAL,56.79,66.60,01-JAN-04:30,91.06,01-JAN-18:30
,clotheswasher:InteriorEquipment:Electricity,8.02,0.91,02-JAN-02:30,25.55,01-JAN-09:30
,clotheswasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,8.02,0.91,02-JAN-02:30,25.55,01-JAN-09:30
,clotheswasher:InteriorEquipment:Electricity:SpaceType:GENERAL,8.02,0.91,02-JAN-02:30,25.55,01-JAN-09:30
,electric_dryer:InteriorEquipment:Electricity,70.81,4.25,02-JAN-03:30,213.06,01-JAN-11:30
,electric_dryer:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,70.81,4.25,02-JAN-03:30,213.06,01-JAN-11:30
,electric_dryer:InteriorEquipment:Electricity:SpaceType:GENERAL,70.81,4.25,02-JAN-03:30,213.06,01-JAN-11:30
,electric_range:InteriorEquipment:Electricity,51.31,5.84,01-JAN-02:30,248.15,01-JAN-17:30
,electric_range:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,51.31,5.84,01-JAN-02:30,248.15,01-JAN-17:30
,electric_range:InteriorEquipment:Electricity:SpaceType:GENERAL,51.31,5.84,01-JAN-02:30,248.15,01-JAN-17:30
,television:InteriorEquipment:Electricity,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,television:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,television:InteriorEquipment:Electricity:SpaceType:GENERAL,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,electric_mels:InteriorEquipment:Electricity,285.20,293.39,01-JAN-09:30,567.46,01-JAN-20:30
,electric_mels:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,285.20,293.39,01-JAN-09:30,567.46,01-JAN-20:30
,electric_mels:InteriorEquipment:Electricity:SpaceType:GENERAL,285.20,293.39,01-JAN-09:30,567.46,01-JAN-20:30
,IECC_adj:InteriorEquipment:Electricity,171.31,176.23,01-JAN-09:30,340.85,01-JAN-20:30
,IECC_adj:InteriorEquipment:Electricity:Zone:LIVING_UNIT1,171.31,176.23,01-JAN-09:30,340.85,01-JAN-20:30
,IECC_adj:InteriorEquipment:Electricity:SpaceType:GENERAL,171.31,176.23,01-JAN-09:30,340.85,01-JAN-20:30
,Electricity:HVAC,1212.04,21.43,06-JAN-13:30,7063.54,03-JAN-07:30
,Cooling:Electricity,1.43,0.00,01-JAN-00:30,323.65,18-JAN-15:30
,General:Cooling:Electricity,1.43,0.00,01-JAN-00:30,323.65,18-JAN-15:30
,Heating:Electricity,1054.24,0.00,06-JAN-11:00,6711.33,03-JAN-07:30
,General:Heating:Electricity,1054.24,0.00,06-JAN-11:00,6711.33,03-JAN-07:30
,Electricity:Plant,129.61,8.30,01-JAN-01:00,473.37,31-JAN-20:00
,WaterSystems:Electricity,129.61,8.30,01-JAN-01:00,473.37,31-JAN-20:00
,Fans:Electricity,156.37,21.43,06-JAN-13:30,352.21,02-JAN-10:30
,General:Fans:Electricity,140.43,0.00,05-JAN-13:00,330.78,02-JAN-10:30
,Ventilation:Fans:Electricity,15.94,21.43,01-JAN-05:00,21.43,01-JAN-00:30
,Fans:Electricity:Zone:LIVING_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Ventilation (simple):Fans:Electricity,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,ElectricityPurchased:Facility,2106.86,897.62,06-JAN-13:30,8550.36,03-JAN-07:30
,ElectricityPurchased:Plant,2106.86,897.62,06-JAN-13:30,8550.36,03-JAN-07:30
,Cogeneration:ElectricityPurchased,2106.86,897.62,06-JAN-13:30,8550.36,03-JAN-07:30
,General:Cogeneration:ElectricityPurchased,2106.86,897.62,06-JAN-13:30,8550.36,03-JAN-07:30
,ElectricitySurplusSold:Facility,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,ElectricitySurplusSold:Plant,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Cogeneration:ElectricitySurplusSold,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,General:Cogeneration:ElectricitySurplusSold,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,ElectricityNet:Facility,2106.86,897.62,06-JAN-13:30,8550.36,03-JAN-07:30
,ElectricityNet:Plant,2106.86,897.62,06-JAN-13:30,8550.36,03-JAN-07:30
,Cogeneration:ElectricityNet,2106.86,897.62,06-JAN-13:30,8550.36,03-JAN-07:30
,General:Cogeneration:ElectricityNet,2106.86,897.62,06-JAN-13:30,8550.36,03-JAN-07:30
,HeatRecovery:Electricity,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,General:HeatRecovery:Electricity,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,ExteriorLights:Electricity,17.95,0.92,01-JAN-09:30,50.41,01-JAN-19:30
,Exterior-Lights:ExteriorLights:Electricity,16.09,0.00,01-JAN-06:30,43.24,01-JAN-00:30
,Garage-Lights:ExteriorLights:Electricity,1.87,0.49,01-JAN-00:30,7.16,01-JAN-19:30
,Water Heater:WaterSystems:Electricity,6.18,8.30,01-JAN-01:00,8.30,01-JAN-00:30
,Water Heater Parasitic:WaterSystems:Electricity,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Pumps:Electricity,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,General:Pumps:Electricity,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30


Annual and Peak Values - Natural Gas

,,Natural Gas Annual Value [therm],Natural Gas Minimum Value [Btu/h],Timestamp of Minimum {TIMESTAMP},Natural Gas Maximum Value [Btu/h],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Cooling

,,Cooling Annual Value [ton-hrs],Cooling Minimum Value [ton],Timestamp of Minimum {TIMESTAMP},Cooling Maximum Value [ton],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Water

,,Annual Value [ft3],Minimum Value [ft3/min],Timestamp of Minimum {TIMESTAMP},Maximum Value [ft3/min],Timestamp of Maximum {TIMESTAMP}
,Water:Facility,267.02,0.00,02-JAN-02:30,0.01,14-JAN-09:00
,Water:Plant,267.02,0.00,02-JAN-02:30,0.01,14-JAN-09:00
,WaterSystems:Water,267.02,0.00,02-JAN-02:30,0.01,14-JAN-09:00
,Domestic Hot Water:WaterSystems:Water,267.02,0.00,02-JAN-02:30,0.01,14-JAN-09:00
,MainsWater:Facility,267.02,0.00,02-JAN-02:30,0.01,14-JAN-09:00
,MainsWater:Plant,267.02,0.00,02-JAN-02:30,0.01,14-JAN-09:00
,WaterSystems:MainsWater,267.02,0.00,02-JAN-02:30,0.01,14-JAN-09:00
,Domestic Hot Water:WaterSystems:MainsWater,267.02,0.00,02-JAN-02:30,0.01,14-JAN-09:00
,Water Heater:WaterSystems:Water,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Water Heater:WaterSystems:MainsWater,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30


Annual and Peak Values - Other by Weight/Mass

,,Annual Value [lb],Minimum Value [lb/s],Timestamp of Minimum {TIMESTAMP},Maximum Value [lb/s],Timestamp of Maximum {TIMESTAMP}
,Carbon Equivalent:Facility,0.00,0.000,01-JAN-00:30,0.000,01-JAN-00:30
,CarbonEquivalentEmissions:Carbon Equivalent,0.00,0.000,01-JAN-00:30,0.000,01-JAN-00:30


Annual and Peak Values - Other Volumetric

,,Annual Value [ft3],Minimum Value [ft3/min],Timestamp of Minimum {TIMESTAMP},Maximum Value [ft3/min],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Other Liquid/Gas

,,Annual Value [gal],Minimum Value [gal],Timestamp of Minimum {TIMESTAMP},Maximum Value [gal],Timestamp of Maximum {TIMESTAMP}
,None,,,,,


Annual and Peak Values - Other

,,Annual Value [kBtu],Minimum Value [Btu/h],Timestamp of Minimum {TIMESTAMP},Maximum Value [Btu/h],Timestamp of Maximum {TIMESTAMP}
,EnergyTransfer:Facility,12178.51,1946.07,11-JAN-14:00,44056.83,03-JAN-07:30
,EnergyTransfer:HVAC,7322.76,0.00,05-JAN-13:00,27966.64,02-JAN-06:30
,CoolingCoils:EnergyTransfer,724.47,0.00,01-JAN-00:30,5886.08,19-JAN-15:30
,HeatingCoils:EnergyTransfer,6598.28,0.00,05-JAN-13:00,25437.76,02-JAN-06:30
,EnergyTransfer:Building,3833.72,19.92,17-JAN-14:00,14992.49,03-JAN-04:00
,EnergyTransfer:Zone:LIVING_UNIT1,3833.72,19.92,17-JAN-14:00,14992.49,03-JAN-04:00
,Heating:EnergyTransfer,3486.76,0.00,05-JAN-13:00,14992.49,03-JAN-04:00
,Heating:EnergyTransfer:Zone:LIVING_UNIT1,3486.76,0.00,05-JAN-13:00,14992.49,03-JAN-04:00
,General:Heating:EnergyTransfer,3486.76,0.00,05-JAN-13:00,14992.49,03-JAN-04:00
,General:Heating:EnergyTransfer:Zone:LIVING_UNIT1,3486.76,0.00,05-JAN-13:00,14992.49,03-JAN-04:00
,Cooling:EnergyTransfer,346.96,0.00,01-JAN-01:00,6515.27,19-JAN-15:30
,Cooling:EnergyTransfer:Zone:LIVING_UNIT1,346.96,0.00,01-JAN-01:00,6515.27,19-JAN-15:30
,General:Cooling:EnergyTransfer,346.96,0.00,01-JAN-01:00,6515.27,19-JAN-15:30
,General:Cooling:EnergyTransfer:Zone:LIVING_UNIT1,346.96,0.00,01-JAN-01:00,6515.27,19-JAN-15:30
,EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Heating:EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,General:Heating:EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Cooling:EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,General:Cooling:EnergyTransfer:Zone:ATTIC_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Heating:EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,General:Heating:EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,Cooling:EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,General:Cooling:EnergyTransfer:Zone:CRAWLSPACE_UNIT1,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,PlantLoopHeatingDemand:Facility,1022.03,126.86,02-JAN-03:00,2658.89,29-JAN-09:00
,PlantLoopHeatingDemand:Plant,1022.03,126.86,02-JAN-03:00,2658.89,29-JAN-09:00
,WaterSystems:PlantLoopHeatingDemand,1022.03,126.86,02-JAN-03:00,2658.89,29-JAN-09:00
,General:WaterSystems:PlantLoopHeatingDemand,1022.03,126.86,02-JAN-03:00,2658.89,29-JAN-09:00
,HeatRecoveryForHeating:EnergyTransfer,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,HeatRecoveryForCooling:EnergyTransfer,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30
,EnergyTransfer:Plant,1022.03,126.86,02-JAN-03:00,2658.89,29-JAN-09:00
,WaterSystems:EnergyTransfer,1022.03,126.86,02-JAN-03:00,2658.89,29-JAN-09:00
,Domestic Hot Water:WaterSystems:EnergyTransfer,1022.03,126.86,02-JAN-03:00,2658.89,29-JAN-09:00
,Water Heater:WaterSystems:PlantLoopHeatingDemand,0.00,0.00,01-JAN-00:30,0.00,01-JAN-00:30


----------------------------------------------------------------------------------------------------
REPORT:,Sensible Heat Gain Summary
FOR:,Entire Facility
Annual Building Sensible Heat Gain Components

,,HVAC Zone Eq & Other Sensible Air Heating [kBtu],HVAC Zone Eq & Other Sensible Air Cooling [ton-hrs],HVAC Terminal Unit Sensible Air Heating [kBtu],HVAC Terminal Unit Sensible Air Cooling [ton-hrs],HVAC Input Heated Surface Heating [kBtu],HVAC Input Cooled Surface Cooling [ton-hrs],People Sensible Heat Addition [kBtu],Lights Sensible Heat Addition [kBtu],Equipment Sensible Heat Addition [kBtu],Window Heat Addition [kBtu],Interzone Air Transfer Heat Addition [kBtu],Infiltration Heat Addition [kBtu],Opaque Surface Conduction and Other Heat Addition [kBtu],Equipment Sensible Heat Removal [kBtu],Window Heat Removal [kBtu],Interzone Air Transfer Heat Removal [kBtu],Infiltration Heat Removal [kBtu],Opaque Surface Conduction and Other Heat Removal [kBtu]
,LIVING_UNIT1,0.000,-173.97,5248.172,-1.61,0.000,0.000,421.879,300.904,1427.766,1513.422,0.000,0.000,0.009,0.000,-1804.70,-0.91,-1669.96,-3328.18
,ATTIC_UNIT1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1136.493,22.100,1898.775,0.000,0.000,-0.01,-3057.36,-0.11
,CRAWLSPACE_UNIT1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4385.180,0.000,0.000,0.000,-4385.18,0.000
,Total Facility,0.000,-173.97,5248.172,-1.61,0.000,0.000,421.879,300.904,1427.766,1513.422,1136.493,22.100,6283.964,0.000,-1804.70,-0.91,-9112.50,-3328.29


Peak Cooling Sensible Heat Gain Components

,,Time of Peak {TIMESTAMP},HVAC Zone Eq & Other Sensible Air Heating [Btu/h],HVAC Zone Eq & Other Sensible Air Cooling [ton],HVAC Terminal Unit Sensible Air Heating [Btu/h],HVAC Terminal Unit Sensible Air Cooling [ton],HVAC Input Heated Surface Heating [Btu/h],HVAC Input Cooled Surface Cooling [ton],People Sensible Heat Addition [Btu/h],Lights Sensible Heat Addition [Btu/h],Equipment Sensible Heat Addition [Btu/h],Window Heat Addition [Btu/h],Interzone Air Transfer Heat Addition [Btu/h],Infiltration Heat Addition [Btu/h],Opaque Surface Conduction and Other Heat Addition [Btu/h],Equipment Sensible Heat Removal [Btu/h],Window Heat Removal [Btu/h],Interzone Air Transfer Heat Removal [Btu/h],Infiltration Heat Removal [Btu/h],Opaque Surface Conduction and Other Heat Removal [Btu/h]
,LIVING_UNIT1,19-JAN-15:20,0.00,-0.3,0.00,-0.2,0.00,0.00,172.64,257.67,1801.73,10284.03,0.00,0.00,0.00,0.00,0.00,-0.4,-617.6,-5378.2
,ATTIC_UNIT1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,CRAWLSPACE_UNIT1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Total Facility,19-JAN-15:20,0.00,-0.3,0.00,-0.2,0.00,0.00,172.64,257.67,1801.73,10284.03,165.72,0.00,137.65,0.00,0.00,-0.4,-6299.1,0.00


Peak Heating Sensible Heat Gain Components

,,Time of Peak {TIMESTAMP},HVAC Zone Eq & Other Sensible Air Heating [Btu/h],HVAC Zone Eq & Other Sensible Air Cooling [ton],HVAC Terminal Unit Sensible Air Heating [Btu/h],HVAC Terminal Unit Sensible Air Cooling [ton],HVAC Input Heated Surface Heating [Btu/h],HVAC Input Cooled Surface Cooling [ton],People Sensible Heat Addition [Btu/h],Lights Sensible Heat Addition [Btu/h],Equipment Sensible Heat Addition [Btu/h],Window Heat Addition [Btu/h],Interzone Air Transfer Heat Addition [Btu/h],Infiltration Heat Addition [Btu/h],Opaque Surface Conduction and Other Heat Addition [Btu/h],Equipment Sensible Heat Removal [Btu/h],Window Heat Removal [Btu/h],Interzone Air Transfer Heat Removal [Btu/h],Infiltration Heat Removal [Btu/h],Opaque Surface Conduction and Other Heat Removal [Btu/h]
,LIVING_UNIT1,13-JAN-18:01,-5103.1,0.00,31512.05,0.00,0.00,0.00,754.17,1040.60,2750.45,0.00,0.00,0.00,0.00,0.00,-3866.4,-0.6,-2432.2,-24655.1
,ATTIC_UNIT1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,CRAWLSPACE_UNIT1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Total Facility,13-JAN-18:01,-5103.1,0.00,31512.05,0.00,0.00,0.00,754.17,1040.60,2750.45,0.00,1631.89,0.00,0.00,0.00,-3866.4,-0.6,-22266.2,-6452.9


----------------------------------------------------------------------------------------------------
REPORT:,Standard 62.1 Summary
FOR:,Entire Facility
System Ventilation Requirements for Cooling

,,Sum of Zone Primary Air Flow - Vpz-sum [ft3/min],System Population - Ps,Sum of Zone Population - Pz-sum,Occupant Diversity - D,Origin of D,Uncorrected Outdoor Air Intake Airflow - Vou [ft3/min],System Primary Airflow - Vps [ft3/min],Average Outdoor Air Fraction - Xs,System Ventilation Efficiency - Ev,Calculation Method for Ev,Outdoor Air Intake Flow - Vot [ft3/min],Percent Outdoor Air - %OA,Environment Name of Peak System Population - Ps,Date and Time of Last Peak System Population - Ps
,CENTRAL SYSTEM_UNIT1,848.3528,0.0000,3.0000,1.0000,Calculated from schedules,0.0000,848.3528,0.0000,1.0000,Not calculated,0.0000,0.0000,,


System Ventilation Requirements for Heating

,,Sum of Zone Primary Air Flow - Vpz-sum [ft3/min],System Population - Ps,Sum of Zone Population - Pz-sum,Occupant Diversity - D,Origin of D,Uncorrected Outdoor Air Intake Airflow - Vou [ft3/min],System Primary Airflow - Vps [ft3/min],Average Outdoor Air Fraction - Xs,System Ventilation Efficiency - Ev,Calculation Method for Ev,Outdoor Air Intake Flow Vot [ft3/min],Percent Outdoor Air - %OA,Environment Name of Peak System Population - Ps,Date and Time of Last Peak System Population - Ps
,CENTRAL SYSTEM_UNIT1,848.3528,0.0000,3.0000,1.0000,Calculated from schedules,0.0000,848.3528,0.0000,1.0000,Not calculated,0.0000,0.0000,,


Zone Ventilation Parameters

,,AirLoop Name,People Outdoor Air Rate - Rp [ft3/min-person],Zone Population - Pz,Area Outdoor Air Rate - Ra [ft3/min-ft2],Zone Floor Area - Az [ft2],Breathing Zone Outdoor Airflow - Vbz [ft3/min],Cooling Zone Air Distribution Effectiveness - Ez-clg,Cooling Zone Outdoor Airflow - Voz-clg [ft3/min],Heating Zone Air Distribution Effectiveness - Ez-htg,Heating Zone Outdoor Airflow - Voz-htg [ft3/min]
,LIVING_UNIT1,CENTRAL SYSTEM_UNIT1,0.000000,3.0000,0.000000,2377.10,0.0000,1.0000,0.0000,1.000,0.0000


System Ventilation Parameters

,,People Outdoor Air Rate - Rp [ft3/min-person],Sum of Zone Population - Pz-sum,Area Outdoor Air Rate - Ra [ft3/min-ft2],Sum of Zone Floor Area - Az-sum [ft2],Breathing Zone Outdoor Airflow - Vbz [ft3/min],Cooling Zone Outdoor Airflow - Voz-clg [ft3/min],Heating Zone Outdoor Airflow - Voz-htg [ft3/min]
,CENTRAL SYSTEM_UNIT1,0.000000,3.00,0.000000,2377.0955,0.0000,0.0000,0.0000


Zone Ventilation Calculations for Cooling Design

,,AirLoop Name,Box Type,Zone Primary Airflow - Vpz [ft3/min],Zone Discharge Airflow - Vdz [ft3/min],Minimum Zone Primary Airflow - Vpz-min [ft3/min],Is Vpz-min calculated using the Standard 62.1 Simplified Procedure?,Zone Outdoor Airflow Cooling - Voz-clg [ft3/min],Primary Outdoor Air Fraction - Zpz,Primary Air Fraction - Ep,Secondary Recirculation Fraction- Er,Supply Air Fraction- Fa,Mixed Air Fraction - Fb,Outdoor Air Fraction - Fc,Zone Ventilation Efficiency - Evz
,LIVING_UNIT1,CENTRAL SYSTEM_UNIT1,AIRTERMINAL:SINGLEDUCT:CONSTANTVOLUME:NOREHEAT,848.3528,848.3528,848.3528,No,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000


System Ventilation Calculations for Cooling Design

,,Sum of Zone Primary Airflow - Vpz-sum [ft3/min],System Primary Airflow - Vps [ft3/min],Sum of Zone Discharge Airflow - Vdz-sum [ft3/min],Sum of Min Zone Primary Airflow - Vpz-min [ft3/min],Zone Outdoor Airflow Cooling - Voz-clg [ft3/min],Zone Ventilation Efficiency - Evz-min
,CENTRAL SYSTEM_UNIT1,848.3528,848.3528,848.3528,848.3528,0.0000,1.0000


Zone Ventilation Calculations for Heating Design

,,AirLoop Name,Box Type,Zone Primary Airflow - Vpz [ft3/min],Zone Discharge Airflow - Vdz [ft3/min],Minimum Zone Primary Airflow - Vpz-min [ft3/min],Is Vpz-min calculated using the Standard 62.1 Simplified Procedure?,Zone Outdoor Airflow Heating - Voz-htg [ft3/min],Primary Outdoor Air Fraction - Zpz,Primary Air Fraction - Ep,Secondary Recirculation Fraction- Er,Supply Air Fraction- Fa,Mixed Air Fraction - Fb,Outdoor Air Fraction - Fc,Zone Ventilation Efficiency - Evz
,LIVING_UNIT1,CENTRAL SYSTEM_UNIT1,AIRTERMINAL:SINGLEDUCT:CONSTANTVOLUME:NOREHEAT,848.3528,848.3528,848.3528,No,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000


System Ventilation Calculations for Heating Design

,,Sum of Zone Primary Airflow - Vpz-sum [ft3/min],System Primary Airflow - Vps [ft3/min],Sum of Zone Discharge Airflow - Vdz-sum [ft3/min],Sum of Min Zone Primary Airflow - Vpz-min [ft3/min],Zone Outdoor Airflow Heating - Voz-htg [ft3/min],Zone Ventilation Efficiency - Evz-min
,CENTRAL SYSTEM_UNIT1,848.3528,848.3528,848.3528,848.3528,0.0000,1.0000


----------------------------------------------------------------------------------------------------
REPORT:,LEED Summary
FOR:,Entire Facility
Sec1.1A-General Information

,,Data
,Cooling Degree Days,2511.0
,Heating Degree Days,6008.4
,HDD and CDD data source,Weather File Stat
,Climate Zone,5B
,Weather File,MONTHLY ** Denver Centennial  Golden   Nr CO USA TMY3 WMO#=724666
,Total gross floor area [ft2],4754.19
